Id,SalePrice
1461,119028.1
1462,165277.81
1463,175998.95
1464,185922.75
1465,194113.34
1466,172418.66
1467,198490.34
1468,158456.66
1469,169727.6
1470,132487.38
1471,212832.98
1472,98557.44
1473,89882.36
1474,149662.62
1475,123936.95
1476,383396.84
1477,272462.38
1478,284740.38
1479,196658.77
1480,481987.22
1481,314617.5
1482,201690.03
1483,168874.23
1484,178079.0
1485,171728.72
1486,206647.81
1487,364362.88
1488,243507.67
1489,206312.33
1490,205027.03
1491,181529.61
1492,104709.83
1493,192479.34
1494,317691.34
1495,286265.94
1496,204434.44
1497,182236.75
1498,174540.81
1499,163554.2
1500,148941.44
1501,181168.16
1502,163360.2
1503,269912.16
1504,229920.98
1505,237024.81
1506,185905.64
1507,245899.55
1508,216143.08
1509,166297.58
1510,147173.72
1511,145333.52
1512,163258.16
1513,140071.22
1514,155723.05
1515,190263.64
1516,174323.61
1517,144470.6
1518,124540.42
1519,226478.22
1520,145760.06
1521,138000.36
1522,160894.9
1523,114780.88
1524,122543.94
1525,118258.18
1526,120863.25
1527,102691.84
1528,132917.0
1529,147064.98
1530,186591.69
1531,112755.62
1532,86112.59
1533,146374.02
1534,123572.7
1535,139545.6
1536,118674.41
1537,93653.11
1538,183724.62
1539,219663.4
1540,94363.04
1541,144237.19
1542,144230.86
1543,209012.64
1544,78116.86
1545,112591.45
1546,136153.9
1547,142581.92
1548,137847.64
1549,107861.01
1550,145911.36
1551,116176.69
1552,143984.11
1553,154094.98
1554,115975.8
1555,163775.19
1556,108166.766
1557,104381.21
1558,103248.78
1559,99797.43
1560,117613.08
1561,136922.52
1562,124096.87
1563,118381.15
1564,147909.34
1565,151025.98
1566,234299.75
1567,71556.94
1568,227109.56
1569,122093.09
1570,121666.14
1571,124693.91
1572,147966.81
1573,256434.03
1574,92973.62
1575,194255.75
1576,217153.86
1577,202232.31
1578,144823.1
1579,141625.19
1580,187406.08
1581,152301.2
1582,132420.42
1583,341933.62
1584,235796.25
1585,141781.33
1586,79868.05
1587,106170.266
1588,149413.73
1589,96500.3
1590,127762.18
1591,91781.87
1592,129736.73
1593,139558.31
1594,130414.1
1595,115721.21
1596,249882.25
1597,163958.44
1598,192762.42
1599,205771.7
1600,195673.2
1601,80861.54
1602,116159.62
1603,72808.34
1604,270378.84
1605,225437.19
1606,184439.88
1607,132093.55
1608,212698.06
1609,199561.62
1610,166059.69
1611,140661.1
1612,169218.83
1613,162920.19
1614,110822.586
1615,83280.586
1616,60245.516
1617,84110.41
1618,129075.13
1619,142565.83
1620,153961.44
1621,129835.99
1622,135492.48
1623,298025.53
1624,188919.84
1625,123921.07
1626,165256.2
1627,191971.53
1628,264453.38
1629,187042.77
1630,431991.06
1631,204894.12
1632,233374.36
1633,171074.61
1634,188937.38
1635,175644.17
1636,162954.2
1637,183185.66
1638,215788.77
1639,182776.75
1640,257146.5
1641,191702.17
1642,234073.56
1643,215047.3
1644,232839.53
1645,191406.62
1646,161510.84
1647,167387.14
1648,134200.6
1649,139404.95
1650,125356.18
1651,127636.555
1652,93513.75
1653,94712.72
1654,157136.88
1655,163527.77
1656,153869.94
1657,158813.05
1658,155968.78
1659,137359.34
1660,158135.73
1661,484635.4
1662,393125.2
1663,393952.7
1664,474707.3
1665,295278.5
1666,294005.56
1667,381148.88
1668,320208.38
1669,294958.53
1670,330813.8
1671,245457.3
1672,458235.78
1673,304679.62
1674,260958.47
1675,188624.1
1676,193069.6
1677,230790.64
1678,415173.38
1679,444408.8
1680,341698.5
1681,265805.25
1682,289185.44
1683,190896.2
1684,164646.94
1685,188600.03
1686,166074.6
1687,168977.62
1688,187352.64
1689,185800.7
1690,188409.56
1691,180908.7
1692,289289.25
1693,172588.1
1694,181970.55
1695,169632.19
1696,278063.0
1697,173060.19
1698,358811.1
1699,311419.0
1700,259881.38
1701,258780.4
1702,257260.11
1703,247040.56
1704,292874.34
1705,196375.36
1706,402734.2
1707,219999.03
1708,229332.92
1709,283175.22
1710,228143.23
1711,248905.06
1712,176001.88
1713,255981.92
1714,222911.53
1715,203054.9
1716,181517.39
1717,174674.6
1718,119603.57
1719,196483.19
1720,268749.56
1721,155592.23
1722,129781.68
1723,166114.3
1724,212034.84
1725,223532.56
1726,197976.23
1727,161846.52
1728,181307.3
1729,161128.02
1730,153659.7
1731,117936.82
1732,132112.12
1733,114812.055
1734,123438.1
1735,130498.6
1736,113650.93
1737,356402.62
1738,219769.72
1739,200652.81
1740,218010.4
1741,185909.1
1742,179060.7
1743,181031.72
1744,281126.84
1745,262796.9
1746,210687.03
1747,223578.77
1748,228361.3
1749,155773.97
1750,144912.0
1751,221658.16
1752,122524.2
1753,145603.94
1754,213380.52
1755,167620.58
1756,127466.57
1757,124654.08
1758,139707.05
1759,161363.47
1760,154608.55
1761,143070.34
1762,175361.81
1763,169361.61
1764,112139.18
1765,162531.39
1766,168455.31
1767,227727.28
1768,148013.5
1769,123708.92
1770,126610.05
1771,135404.58
1772,141427.1
1773,137394.66
1774,123878.12
1775,139221.34
1776,95160.97
1777,111913.7
1778,133972.0
1779,122799.49
1780,184685.16
1781,137426.78
1782,86274.26
1783,123793.44
1784,102605.94
1785,134316.69
1786,173994.0
1787,176754.48
1788,66085.875
1789,102087.56
1790,69943.2
1791,149145.34
1792,163924.7
1793,140098.72
1794,142050.81
1795,128600.98
1796,132389.33
1797,118710.53
1798,132475.45
1799,113651.47
1800,144661.84
1801,124755.64
1802,165567.75
1803,149475.08
1804,139343.73
1805,138851.28
1806,128804.08
1807,128441.08
1808,115612.36
1809,118867.195
1810,156033.62
1811,94250.484
1812,102138.46
1813,100338.53
1814,106647.86
1815,67174.086
1816,103407.51
1817,107613.95
1818,144963.4
1819,114388.4
1820,46287.973
