Id,SalePrice
1461,127530.81735790236
1462,160277.95620852214
1463,187679.90864129557
1464,194560.2446412009
1465,187208.6509839345
1466,177284.14146883276
1467,183278.11515798955
1468,179779.79156650518
1469,178735.82399214216
1470,132751.09244176827
1471,211379.76712970712
1472,105139.8693684226
1473,107801.05117822882
1474,160765.88474240652
1475,128264.7754825528
1476,434474.04501107585
1477,284879.2814416875
1478,287298.3769305502
1479,283021.2065129477
1480,484140.188481419
1481,326912.38721341256
1482,218839.52852362525
1483,177099.7623960051
1484,171430.48493573302
1485,184588.46166861735
1486,198979.49637585465
1487,348293.0095941514
1488,241552.31655980594
1489,215915.83564500904
1490,224204.89107862106
1491,193692.46224534223
1492,110719.76732864798
1493,187214.17770127364
1494,308508.3393036165
1495,291582.29823907843
1496,241998.07294295786
1497,189212.0847893862
1498,162023.94772607187
1499,167368.3938584378
1500,160757.52338987403
1501,187911.86225547263
1502,153568.2093313202
1503,309471.62720615725
1504,244032.56488092558
1505,227870.0026078322
1506,193743.76342804445
1507,248307.61644658766
1508,203802.07639972077
1509,169123.06182577217
1510,151096.9357804783
1511,148337.14757523677
1512,177840.52842513775
1513,148441.11809219743
1514,178782.15505884076
1515,194151.88628112338
1516,155518.72240288265
1517,170023.23053520132
1518,138292.31845072264
1519,240469.73342145537
1520,141598.6246774322
1521,142969.4542872305
1522,161822.82268447193
1523,119410.83866721472
1524,133347.18504189036
1525,124816.1792705335
1526,121525.79084515605
1527,113562.68217116731
1528,140883.70736908607
1529,153808.2121806911
1530,173438.04165415457
1531,107143.62983406828
1532,102674.4844579961
1533,155951.47601989767
1534,128603.97799043622
1535,163908.75613196273
1536,118277.24930126773
1537,80616.12235108358
1538,180051.82614984363
1539,222508.72035817563
1540,112616.81551338156
1541,154205.42411484124
1542,143024.62248195024
1543,215928.0403686767
1544,90482.14893222069
1545,115098.19176458218
1546,130925.74497045486
1547,141370.79259049374
1548,144867.50573771063
1549,123479.00464131049
1550,146197.10285518912
1551,115820.16870623999
1552,150695.99514594965
1553,163875.83926435153
1554,121500.87951660625
1555,167091.40761463722
1556,95999.49704074484
1557,118831.81798169765
1558,106879.80919269784
1559,95691.03384357694
1560,146085.49765585235
1561,151261.2445965327
1562,134814.0808675732
1563,126048.06259298565
1564,161170.5545621467
1565,144712.01668013545
1566,223134.33762148535
1567,86300.46305132912
1568,242947.02197411953
1569,151721.04340515513
1570,139245.80430215714
1571,123141.0604450608
1572,158116.37601842117
1573,249989.5605290959
1574,126726.56892001779
1575,212415.46907509674
1576,247139.84941305
1577,203095.4163074647
1578,156229.31704983435
1579,149719.81152345485
1580,198973.25537833472
1581,158018.7630539775
1582,133074.70945809354
1583,329325.8474611673
1584,234355.97209941794
1585,143959.50339218022
1586,82352.99848911518
1587,99944.90099374852
1588,158103.62782055984
1589,106426.56767760243
1590,137950.3748441505
1591,96877.9962040489
1592,125607.92021850188
1593,133756.187258306
1594,195489.86209377943
1595,114276.3000538671
1596,243420.79982264948
1597,203248.98708180457
1598,221340.27169818163
1599,175466.72522746326
1600,172831.7809133983
1601,79630.82884064101
1602,126331.17080855148
1603,100921.44733229642
1604,280669.6198420785
1605,255360.28123356414
1606,171238.62513945575
1607,193831.91386122146
1608,216201.97116062933
1609,197857.88518026914
1610,159511.2319449005
1611,140379.0034637611
1612,174497.46683536848
1613,163475.32879644187
1614,126705.61860152533
1615,97439.42122151743
1616,75270.19326751605
1617,96758.41346622712
1618,131904.0638178313
1619,142088.92911904692
1620,173647.73063179568
1621,142080.02473531404
1622,155627.58938254276
1623,279724.77245872124
1624,224421.84662162064
1625,128501.64370375214
1626,169657.44938543445
1627,196469.80274602625
1628,291595.27995542856
1629,185534.55105880887
1630,357828.3842603708
1631,230067.51933522563
1632,252295.28604737693
1633,178661.47527074828
1634,192104.06688414945
1635,185510.510208155
1636,159063.87430520557
1637,196922.95408140405
1638,202508.3563131494
1639,185091.99240705656
1640,261659.40642261412
1641,186231.8368635518
1642,235076.6440710693
1643,232297.3859963559
1644,236073.43972444395
1645,191515.11938191252
1646,163075.7081619412
1647,161894.349521216
1648,140225.01580511197
1649,142259.10475883546
1650,125128.50362402775
1651,133592.55375390788
1652,104520.84734245701
1653,104399.85101693768
1654,157061.05581311492
1655,148936.3080274959
1656,151411.13241060256
1657,153559.07774748752
1658,157227.57135842397
1659,132641.74178435272
1660,156648.540794334
1661,471522.93395852105
1662,426077.86073752574
1663,399190.2609435909
1664,428976.52766600996
1665,327328.18117667217
1666,325320.0442636145
1667,385207.11672670115
1668,336639.57996426825
1669,296144.8091324111
1670,369300.010430592
1671,273988.23452802404
1672,460595.77153193863
1673,315806.07422674116
1674,261037.3886539944
1675,190030.51303379762
1676,193958.34406740832
1677,218679.59561794077
1678,435292.3801618497
1679,368601.2411137511
1680,359580.1812689385
1681,267558.2621473245
1682,305019.83134939306
1683,182268.47565834966
1684,179410.02121872825
1685,180295.93291901812
1686,174598.3655405949
1687,173628.34734194726
1688,195403.71516517107
1689,198161.66481409027
1690,200988.15751658392
1691,182925.16676833952
1692,282416.91127143975
1693,169989.07256720212
1694,189821.7462322121
1695,171503.88767929396
1696,294131.2528294348
1697,176991.06584077165
1698,370115.9530979194
1699,326672.96967556555
1700,258184.5937698041
1701,269798.6795459896
1702,257586.95921433222
1703,256331.52826898877
1704,292067.2692080101
1705,235773.83542517587
1706,388949.3644218417
1707,221977.96517900657
1708,213182.2067522531
1709,275328.8775520381
1710,235392.1557078479
1711,262180.9783157106
1712,265925.69484363537
1713,274451.3237158086
1714,226594.13094849675
1715,213655.4760329106
1716,188472.71223621894
1717,176848.35390655778
1718,138113.79064250283
1719,209982.8601650407
1720,240303.25793699003
1721,166113.63130528052
1722,128561.37747956232
1723,156623.97764998002
1724,219871.44202560684
1725,244312.01993443447
1726,190596.80825160726
1727,167658.94255182997
1728,173641.60362535005
1729,172487.20822837373
1730,169317.9338304797
1731,127715.90083449704
1732,130864.66857131709
1733,123625.14231096224
1734,115958.27393723177
1735,127992.22651122631
1736,118263.50662854171
1737,335565.32459517935
1738,223167.8605300875
1739,337558.399722121
1740,223074.7931915086
1741,197417.516094499
1742,175583.32626775012
1743,176716.29535264734
1744,322299.5158899613
1745,228948.82182657346
1746,196701.0574637013
1747,229969.46633026373
1748,233105.38743797637
1749,154181.92787778925
1750,131937.348852308
1751,242773.89256542205
1752,123999.33326144044
1753,146813.10109321706
1754,199633.5657462272
1755,176465.29671114348
1756,130646.80035097289
1757,126391.92053736284
1758,149461.68030656612
1759,162855.34908833084
1760,167924.3876538008
1761,138045.35676854232
1762,186763.8741091635
1763,178116.23298991466
1764,122384.78583855883
1765,175756.83338911447
1766,178969.04191049465
1767,207589.41639564757
1768,151575.59841889289
1769,171119.94211213125
1770,152431.16376142728
1771,133156.17359257728
1772,139877.739240842
1773,127848.61678791839
1774,136404.4984517187
1775,141888.57386980602
1776,134892.51870538204
1777,119060.53997957968
1778,142940.1272528097
1779,131050.71693214179
1780,179224.54170055615
1781,139280.11713532175
1782,96601.19445865175
1783,147672.8671160679
1784,109453.96732928618
1785,129206.09450580111
1786,159625.19378487495
1787,174772.17147168115
1788,64002.79332526716
1789,116089.949467445
1790,87631.13485617586
1791,198327.19344087594
1792,161331.84086096805
1793,133969.48915075156
1794,154456.73707172603
1795,139964.58500700037
1796,133346.9368589899
1797,122118.9929535776
1798,131980.69620054765
1799,120276.9911352848
1800,146080.03455014506
1801,143078.4870678778
1802,135325.4760789143
1803,150530.27880977764
1804,149001.21215493596
1805,140320.9339801916
1806,127742.2575113111
1807,148186.724435653
1808,131958.405854973
1809,130672.79589358131
1810,150542.60763579386
1811,118635.04468409513
1812,108506.95917661578
1813,131013.90947017942
1814,103539.79659468106
1815,59150.566888983936
1816,106130.74168550923
1817,125954.20927000046
1818,164949.6584911367
1819,132580.9580580434
1820,49896.13421557583
1821,115561.2259584586
1822,162721.19194824673
1823,43287.3931670775
1824,144037.88183342063
1825,138374.63873215363
1826,115727.26827681807
1827,106219.49434698667
1828,141693.94984360583
1829,126277.58005723848
1830,153035.52130442002
1831,169829.88780766417
1832,83057.8563178764
1833,151812.97361946764
1834,124673.24624763845
1835,142576.48345981183
1836,132644.9613648007
1837,85589.67481169075
1838,136165.97312724622
1839,92368.83441385151
1840,168500.67318710254
1841,154576.51083209625
1842,91513.67968738143
1843,135775.09276103295
1844,146841.60930914056
1845,143084.2376226634
1846,157219.4008430089
1847,178053.79262118254
1848,55744.05565801643
1849,122822.16943659469
1850,122563.6514656129
1851,153374.60119121723
1852,129865.44335045955
1853,135523.10276468203
1854,167688.39760520204
1855,146714.9358359198
1856,224700.2783370356
1857,162941.51103253954
1858,151401.5695866918
1859,128846.1351273804
1860,151931.46314933
1861,128933.56162238041
1862,357736.11275781476
1863,344299.61429452646
1864,344436.73929452646
1865,335643.75085997744
1866,339677.49515866925
1867,242249.0951521499
1868,302939.4395222872
1869,205792.35648124025
1870,244159.90590098177
1871,251836.91432783043
1872,173993.25762379033
1873,236649.51524762512
1874,146092.87211696734
1875,210038.50476547278
1876,198066.02254976117
1877,222940.93455128488
1878,194779.97012985474
1879,136041.37579990624
1880,135906.4944924444
1881,259026.46945753752
1882,259653.94069691186
1883,194945.78942439432
1884,219338.46364759962
1885,257325.17344658595
1886,288046.5580070073
1887,204293.78689361684
1888,274385.76822115923
1889,172121.67138525346
1890,132559.6572839802
1891,140079.42898208593
1892,107668.61421912318
1893,140068.19132413436
1894,136144.94456035798
1895,132383.35483281416
1896,126986.1171509072
1897,114696.12838578703
1898,112419.728623322
1899,168602.5263217719
1900,167403.47596585075
1901,178077.77439697742
1902,147854.03234118188
1903,211225.0665992849
1904,148016.98542305737
1905,198829.20902453313
1906,178071.47549255498
1907,214848.9612658599
1908,114035.07388570417
1909,142720.11080708817
1910,123688.90982889822
1911,223505.20936759768
1912,315122.87558675423
1913,142841.69547521253
1914,68727.7711184698
1915,339424.0389635089
1916,70649.5898460303
1917,268241.5193328135
1918,146081.92287266528
1919,169005.63863257505
1920,146990.27808677894
1921,407024.09195363027
1922,324094.16968809254
1923,218496.80644949205
1924,231457.9447204102
1925,203977.1285590499
1926,393446.7172921049
1927,138046.63927996223
1928,159438.6984650367
1929,133098.1190943147
1930,139548.77715775507
1931,148158.5663680603
1932,141714.99023129023
1933,189438.92018280458
1934,186695.9618446214
1935,180530.82476635833
1936,191633.86125085675
1937,185619.66603406725
1938,171304.12483674122
1939,253847.0339410832
1940,189946.55607339012
1941,176656.887654747
1942,191471.96428148015
1943,210489.63559269998
1944,353391.4071681442
1945,396828.1521665454
1946,154566.2653342753
1947,330749.37970537547
1948,181603.25737950928
1949,243372.48626122106
